# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379723.txt" "results/mapping/SRR10379723_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379723_aligned.bam
gene-SAOUHSC_01663	CP000253.1	1575828	1577627	-	1800	20054
gene-SAOUHSC_01664	CP000253.1	1577688	1578506	-	819	1677
gene-SAOUHSC_01665	CP000253.1	1578517	1579056	-	540	884
gene-SAOUHSC_01666	CP000253.1	1579475	1580866	+	1392	18883
gene-SAOUHSC_01667	CP000253.1	1581016	1581762	-	747	3958
gene-SAOUHSC_01668	CP000253.1	1581790	1582464	-	675	3933
gene-SAOUHSC_01669	CP000253.1	1582589	1582765	+	177	14
gene-SAOUHSC_01670	CP000253.1	1582690	1583094	-	405	2169
gene-SAOUHSC_01671	CP000253.1	1583105	1583449	-	345	892
gene-SAOUHSC_01672	CP000253.1	1583452	1583919	-	468	1828
gene-SAOUHSC_01673	CP000253.1	1583920	1584867	-	948	3078
gene-SAOUHSC_01675	CP000253.1	1585171	1585869	-	699	19563
gene-SAOUHSC_01676	CP000253.1	1585886	1586875	-	990	18735
gene-SAOUHSC_01677	CP000253.1	1586893	1587576	-	684	10935
gene-SAOUHSC_01678	CP000253.1	1587820	1587996	-	177	19447
gene-SAOUHSC_01679	CP000253.1	1588289	1589635	-	1347	7781
gene-SAOUHSC_01680	CP000253.1	1589642	1590394	-	753	2406
gene-SAOUHSC_01681	CP000253.1	1590396	1591334	-	939	29510
gene-SAOUHSC_01682	CP000253.1	1591338	1592477	-	1140	26578
gene-SAOUHSC_01683	CP000253.1	1592613	1594445	-	1833	450552
gene-SAOUHSC_01684	CP000253.1	1594514	1595140	-	627	128887
gene-SAOUHSC_01685	CP000253.1	1595172	1596149	-	978	105189
gene-SAOUHSC_01686	CP000253.1	1596250	1597374	-	1125	1335
gene-SAOUHSC_01687	CP000253.1	1597626	1597754	-	129	358
gene-SAOUHSC_01688	CP000253.1	1597937	1599760	-	1824	10945
gene-SAOUHSC_01689	CP000253.1	1600106	1600357	+	252	6255
gene-SAOUHSC_01690	CP000253.1	1600402	1601376	-	975	4314
gene-SAOUHSC_01691	CP000253.1	1601433	1603580	-	2148	846
gene-SAOUHSC_01692	CP000253.1	1603639	1604070	-	432	988
gene-SAOUHSC_01693	CP000253.1	1604192	1604878	-	687	482
gene-SAOUHSC_01694	CP000253.1	1604918	1605634	-	717	3456
gene-SAOUHSC_01695	CP000253.1	1605637	1605990	-	354	2408
gene-SAOUHSC_01696	CP000253.1	1605991	1606575	-	585	2174
gene-SAOUHSC_01697	CP000253.1	1606565	1607134	-	570	2022
gene-SAOUHSC_01698	CP000253.1	1607137	1607427	-	291	470
gene-SAOUHSC_01699	CP000253.1	1607431	1608237	-	807	1355
gene-SAOUHSC_01700	CP000253.1	1608251	1609351	-	1101	2695
gene-SAOUHSC_01701	CP000253.1	1609352	1609879	-	528	1442
gene-SAOUHSC_01702	CP000253.1	1609899	1610585	-	687	1136
gene-SAOUHSC_01703	CP000253.1	1610631	1610792	-	162	2
gene-SAOUHSC_01704	CP000253.1	1610899	1611168	+	270	25
gene-SAOUHSC_01705	CP000253.1	1611370	1612074	-	705	229
gene-SAOUHSC_01706	CP000253.1	1612536	1613756	-	1221	1269
gene-SAOUHSC_01707	CP000253.1	1614045	1615274	-	1230	899
gene-SAOUHSC_01708	CP000253.1	1615287	1616039	-	753	592
gene-SAOUHSC_01709	CP000253.1	1616039	1617400	-	1362	913
gene-SAOUHSC_01710	CP000253.1	1617414	1617863	-	450	175
gene-SAOUHSC_01711	CP000253.1	1617865	1618779	-	915	343
gene-SAOUHSC_01712	CP000253.1	1618865	1619566	-	702	182
gene-SAOUHSC_01714	CP000253.1	1619925	1620401	-	477	6743
gene-SAOUHSC_01715	CP000253.1	1620429	1621052	-	624	5247
gene-SAOUHSC_01716	CP000253.1	1621052	1622320	-	1269	6258
gene-SAOUHSC_01717	CP000253.1	1622332	1623255	-	924	2793
gene-SAOUHSC_01718	CP000253.1	1623258	1623896	-	639	871
gene-SAOUHSC_01719	CP000253.1	1624181	1624489	-	309	4782
gene-SAOUHSC_01720	CP000253.1	1624504	1624932	-	429	4810
gene-SAOUHSC_01721	CP000253.1	1624936	1625196	-	261	3025
gene-SAOUHSC_01722	CP000253.1	1625259	1627889	-	2631	6626
gene-SAOUHSC_01723	CP000253.1	1628232	1630709	-	2478	4038
gene-SAOUHSC_01724	CP000253.1	1630711	1631379	-	669	337
gene-SAOUHSC_01725	CP000253.1	1631841	1632614	-	774	5977
gene-SAOUHSC_01726	CP000253.1	1632623	1632925	-	303	1641
gene-SAOUHSC_01727	CP000253.1	1632959	1634101	-	1143	6900
gene-SAOUHSC_01728	CP000253.1	1634413	1635426	+	1014	634
gene-SAOUHSC_01729	CP000253.1	1635663	1635809	-	147	10122
gene-SAOUHSC_01730	CP000253.1	1635849	1636031	-	183	5213
gene-SAOUHSC_01732	CP000253.1	1636204	1636554	-	351	1896
gene-SAOUHSC_01733	CP000253.1	1636551	1636727	-	177	116
gene-SAOUHSC_01734	CP000253.1	1636666	1637913	+	1248	4582
gene-SAOUHSC_01735	CP000253.1	1638074	1638847	-	774	2190
gene-SAOUHSC_01736	CP000253.1	1638847	1638975	-	129	115
gene-SAOUHSC_01737	CP000253.1	1639308	1641074	-	1767	2601
gene-SAOUHSC_01738	CP000253.1	1641090	1642352	-	1263	819
gene-SAOUHSC_01739	CP000253.1	1642813	1643688	-	876	2535
gene-SAOUHSC_01741	CP000253.1	1643685	1644137	-	453	1241
gene-SAOUHSC_01742	CP000253.1	1644149	1646338	-	2190	6093
gene-SAOUHSC_01743	CP000253.1	1646766	1647284	-	519	3939
gene-SAOUHSC_01744	CP000253.1	1647306	1649579	-	2274	6873
gene-SAOUHSC_01746	CP000253.1	1649782	1652001	-	2220	9306
gene-SAOUHSC_01747	CP000253.1	1652336	1652596	-	261	2695
gene-SAOUHSC_01748	CP000253.1	1652615	1653754	-	1140	5979
gene-SAOUHSC_01749	CP000253.1	1653777	1654802	-	1026	5221
gene-SAOUHSC_01750	CP000253.1	1654804	1655808	-	1005	5802
gene-SAOUHSC_01751	CP000253.1	1655840	1656442	-	603	3194
gene-SAOUHSC_01752	CP000253.1	1656456	1656911	-	456	1741
gene-SAOUHSC_01753	CP000253.1	1656924	1658216	-	1293	8896
gene-SAOUHSC_01755	CP000253.1	1658571	1658855	-	285	47569
gene-SAOUHSC_01756	CP000253.1	1658867	1659187	-	321	28690
gene-SAOUHSC_01757	CP000253.1	1659193	1659501	-	309	72533
gene-SAOUHSC_01758	CP000253.1	1659668	1660198	-	531	3987
gene-SAOUHSC_01759	CP000253.1	1660198	1661040	-	843	11991
gene-SAOUHSC_01760	CP000253.1	1661240	1661359	-	120	28350
gene-SAOUHSC_01761	CP000253.1	1661433	1661906	-	474	48143
gene-SAOUHSC_01762	CP000253.1	1662380	1662664	-	285	1763
gene-SAOUHSC_01763	CP000253.1	1662732	1663388	-	657	1486
gene-SAOUHSC_01764	CP000253.1	1663415	1664122	-	708	136
gene-SAOUHSC_01765	CP000253.1	1664224	1664334	+	111	373
gene-SAOUHSC_01766	CP000253.1	1664392	1665663	-	1272	9649
gene-SAOUHSC_01767	CP000253.1	1665676	1668306	-	2631	12435
gene-SAOUHSC_01768	CP000253.1	1668709	1669269	+	561	2113
gene-SAOUHSC_01769	CP000253.1	1669492	1670565	-	1074	4238
gene-SAOUHSC_01770	CP000253.1	1670599	1670700	-	102	290
gene-SAOUHSC_01771	CP000253.1	1670761	1672047	-	1287	8933
gene-SAOUHSC_01772	CP000253.1	1672095	1673069	-	975	3193
gene-SAOUHSC_01773	CP000253.1	1673072	1673740	-	669	1648
gene-SAOUHSC_01774	CP000253.1	1673762	1674688	-	927	5997
gene-SAOUHSC_01775	CP000253.1	1674730	1675545	-	816	3185
gene-SAOUHSC_01776	CP000253.1	1675567	1676913	-	1347	20743
gene-SAOUHSC_01777	CP000253.1	1677130	1677720	-	591	769
gene-SAOUHSC_01778	CP000253.1	1677874	1679136	-	1263	26102
gene-SAOUHSC_01779	CP000253.1	1679287	1680588	-	1302	50848
gene-SAOUHSC_01780	CP000253.1	1680636	1680746	-	111	78
gene-SAOUHSC_01781	CP000253.1	1680751	1681680	-	930	3612
gene-SAOUHSC_01782	CP000253.1	1681699	1682307	-	609	1974
gene-SAOUHSC_01783	CP000253.1	1682384	1682485	+	102	4
gene-SAOUHSC_01784	CP000253.1	1682449	1682805	-	357	28753
gene-SAOUHSC_01785	CP000253.1	1682852	1683052	-	201	23375
gene-SAOUHSC_01786	CP000253.1	1683081	1683608	-	528	36431
gene-SAOUHSC_01787	CP000253.1	1683837	1685330	-	1494	5856
gene-SAOUHSC_01788	CP000253.1	1685756	1687693	-	1938	3971
gene-SAOUHSC_01789	CP000253.1	1687891	1688013	-	123	5055
gene-SAOUHSC_01791	CP000253.1	1688106	1689026	-	921	5889
gene-SAOUHSC_01792	CP000253.1	1689026	1690426	-	1401	4807
gene-SAOUHSC_01793	CP000253.1	1690427	1690897	-	471	1774
gene-SAOUHSC_01794	CP000253.1	1691107	1692132	-	1026	18509
gene-SAOUHSC_01795	CP000253.1	1692302	1692925	-	624	3807
gene-SAOUHSC_01796	CP000253.1	1692941	1693813	-	873	3012
gene-SAOUHSC_01797	CP000253.1	1693829	1696459	-	2631	5727
gene-SAOUHSC_01798	CP000253.1	1696753	1698240	-	1488	2321
gene-SAOUHSC_01799	CP000253.1	1698739	1700400	-	1662	4323
gene-SAOUHSC_01800	CP000253.1	1700400	1701104	-	705	861
gene-SAOUHSC_A01723	CP000253.1	1701056	1701274	+	219	7
gene-SAOUHSC_01801	CP000253.1	1701494	1702762	-	1269	9723
gene-SAOUHSC_01802	CP000253.1	1702811	1703668	-	858	4093
gene-SAOUHSC_01803	CP000253.1	1704280	1705641	+	1362	4244
gene-SAOUHSC_01804	CP000253.1	1705674	1706480	-	807	65
gene-SAOUHSC_01805	CP000253.1	1706498	1707325	-	828	51
gene-SAOUHSC_01806	CP000253.1	1707966	1709723	-	1758	7003
gene-SAOUHSC_01807	CP000253.1	1709745	1710668	-	924	2851
gene-SAOUHSC_01808	CP000253.1	1710982	1711926	-	945	10109
gene-SAOUHSC_01809	CP000253.1	1711926	1712783	-	858	6105
gene-SAOUHSC_01810	CP000253.1	1712978	1714207	-	1230	4605
gene-SAOUHSC_01811	CP000253.1	1714657	1717854	-	3198	11426
gene-SAOUHSC_01812	CP000253.1	1717875	1718816	-	942	2777
gene-SAOUHSC_01813	CP000253.1	1719077	1720375	-	1299	2939
gene-SAOUHSC_01814	CP000253.1	1720580	1720993	+	414	4701
gene-SAOUHSC_01815	CP000253.1	1721298	1721987	-	690	5003
gene-SAOUHSC_01816	CP000253.1	1722162	1723217	+	1056	1755
gene-SAOUHSC_01817	CP000253.1	1723311	1723409	-	99	30
gene-SAOUHSC_01818	CP000253.1	1723533	1724651	-	1119	8452
gene-SAOUHSC_01819	CP000253.1	1724792	1725292	+	501	8181
gene-SAOUHSC_01820	CP000253.1	1725538	1726740	-	1203	6983
gene-SAOUHSC_01821	CP000253.1	1726828	1727775	-	948	1144
gene-SAOUHSC_01822	CP000253.1	1727898	1728392	-	495	3160
gene-SAOUHSC_01823	CP000253.1	1728490	1729260	-	771	1125
gene-SAOUHSC_01824	CP000253.1	1729304	1730527	-	1224	1947
gene-SAOUHSC_01825	CP000253.1	1730527	1731675	-	1149	1367
gene-SAOUHSC_01826	CP000253.1	1731824	1731964	+	141	0
gene-SAOUHSC_01827	CP000253.1	1732038	1733732	-	1695	18692
gene-SAOUHSC_01828	CP000253.1	1733869	1734333	+	465	389
gene-SAOUHSC_01829	CP000253.1	1734577	1735179	+	603	55819
gene-SAOUHSC_A01754	CP000253.1	1735252	1735506	+	255	28
gene-SAOUHSC_01830	CP000253.1	1735395	1736138	-	744	856
gene-SAOUHSC_01831	CP000253.1	1736218	1736664	+	447	585
gene-SAOUHSC_01832	CP000253.1	1736778	1737938	+	1161	468
gene-SAOUHSC_01833	CP000253.1	1737925	1739529	+	1605	1828
gene-SAOUHSC_01834	CP000253.1	1739623	1739718	+	96	2
gene-SAOUHSC_01835	CP000253.1	1739679	1740809	-	1131	2585
gene-SAOUHSC_01836	CP000253.1	1740916	1742382	-	1467	5764
gene-SAOUHSC_01837	CP000253.1	1742510	1743127	-	618	966
gene-SAOUHSC_01838	CP000253.1	1743299	1744573	+	1275	1737
gene-SAOUHSC_01839	CP000253.1	1744667	1745929	-	1263	648
gene-SAOUHSC_01840	CP000253.1	1746311	1747216	+	906	495
gene-SAOUHSC_01841	CP000253.1	1747196	1747288	-	93	0
gene-SAOUHSC_01843	CP000253.1	1747419	1750106	-	2688	1411
gene-SAOUHSC_01844	CP000253.1	1750105	1750194	+	90	2
gene-SAOUHSC_01845	CP000253.1	1750440	1752107	-	1668	5464
gene-SAOUHSC_01846	CP000253.1	1752547	1754253	-	1707	2297
gene-SAOUHSC_01847	CP000253.1	1754422	1755054	+	633	425
gene-SAOUHSC_01849	CP000253.1	1755079	1756248	+	1170	919
gene-SAOUHSC_01850	CP000253.1	1756346	1757335	-	990	13187
gene-SAOUHSC_01851	CP000253.1	1757408	1757521	-	114	1
gene-SAOUHSC_01852	CP000253.1	1757875	1758966	-	1092	3598
gene-SAOUHSC_01853	CP000253.1	1759427	1759531	-	105	13
gene-SAOUHSC_01854	CP000253.1	1759666	1761183	-	1518	25090
gene-SAOUHSC_01855	CP000253.1	1761257	1761748	-	492	20956
gene-SAOUHSC_01856	CP000253.1	1761822	1763135	-	1314	7226
gene-SAOUHSC_01857	CP000253.1	1763159	1766983	-	3825	13351
gene-SAOUHSC_01858	CP000253.1	1767004	1767600	-	597	932
gene-SAOUHSC_01859	CP000253.1	1767629	1768486	-	858	1087
gene-SAOUHSC_01860	CP000253.1	1768586	1768897	-	312	1217
gene-SAOUHSC_01861	CP000253.1	1768962	1770038	-	1077	2006
gene-SAOUHSC_01863	CP000253.1	1770125	1770436	+	312	1562
gene-SAOUHSC_01864	CP000253.1	1770561	1771403	-	843	1129
gene-SAOUHSC_01865	CP000253.1	1771873	1772517	-	645	12187
gene-SAOUHSC_01866	CP000253.1	1772532	1773257	-	726	12152
gene-SAOUHSC_01867	CP000253.1	1773873	1774721	-	849	3189
gene-SAOUHSC_01868	CP000253.1	1774725	1776134	-	1410	1766
gene-SAOUHSC_01869	CP000253.1	1776998	1777420	-	423	5972
gene-SAOUHSC_01870	CP000253.1	1777437	1778132	-	696	3463
gene-SAOUHSC_01871	CP000253.1	1778129	1779790	-	1662	2912
gene-SAOUHSC_01872	CP000253.1	1780197	1781465	+	1269	1393
gene-SAOUHSC_01873	CP000253.1	1781582	1788142	-	6561	3985
gene-SAOUHSC_01874	CP000253.1	1788485	1788796	-	312	330
gene-SAOUHSC_01875	CP000253.1	1788818	1791235	-	2418	2304
gene-SAOUHSC_01876	CP000253.1	1791523	1792704	-	1182	1509
gene-SAOUHSC_01877	CP000253.1	1792814	1793767	+	954	1562
gene-SAOUHSC_01878	CP000253.1	1793764	1794327	+	564	1359
gene-SAOUHSC_01879	CP000253.1	1794447	1794848	-	402	4838
gene-SAOUHSC_01880	CP000253.1	1795368	1795592	-	225	102
gene-SAOUHSC_01881	CP000253.1	1795589	1796080	-	492	93
gene-SAOUHSC_01882	CP000253.1	1796427	1797254	-	828	4703
gene-SAOUHSC_01883	CP000253.1	1797257	1797376	-	120	24
gene-SAOUHSC_01884	CP000253.1	1797488	1798489	+	1002	2109
gene-SAOUHSC_01886	CP000253.1	1798611	1799075	-	465	906
gene-SAOUHSC_01887	CP000253.1	1799088	1800269	-	1182	2330
gene-SAOUHSC_01888	CP000253.1	1800280	1800912	-	633	1168
gene-SAOUHSC_01889	CP000253.1	1800919	1801923	-	1005	2203
gene-SAOUHSC_01890	CP000253.1	1802443	1803945	-	1503	300
gene-SAOUHSC_01891	CP000253.1	1804468	1804782	+	315	366
gene-SAOUHSC_01893	CP000253.1	1804782	1806074	+	1293	1707
gene-SAOUHSC_01894	CP000253.1	1806092	1806487	+	396	874
gene-SAOUHSC_01895	CP000253.1	1806782	1807636	-	855	6488
gene-SAOUHSC_01896	CP000253.1	1807912	1808136	-	225	804
gene-SAOUHSC_01897	CP000253.1	1808335	1808805	+	471	701
gene-SAOUHSC_01898	CP000253.1	1808918	1809361	+	444	846
gene-SAOUHSC_01899	CP000253.1	1809348	1809791	-	444	306
gene-SAOUHSC_01900	CP000253.1	1810087	1810722	+	636	1023
gene-SAOUHSC_01901	CP000253.1	1811162	1811875	-	714	2796
gene-SAOUHSC_01902	CP000253.1	1812135	1812437	+	303	35
gene-SAOUHSC_01903	CP000253.1	1812693	1813058	+	366	40
gene-SAOUHSC_01904	CP000253.1	1813055	1813408	+	354	74
gene-SAOUHSC_01905	CP000253.1	1813964	1814788	+	825	206
gene-SAOUHSC_01906	CP000253.1	1814821	1815429	+	609	46
gene-SAOUHSC_01907	CP000253.1	1815492	1816325	-	834	575
gene-SAOUHSC_01908	CP000253.1	1816537	1817445	-	909	6676
gene-SAOUHSC_01909	CP000253.1	1817570	1818763	-	1194	7154
gene-SAOUHSC_01910	CP000253.1	1819134	1820726	+	1593	24271
gene-SAOUHSC_01911	CP000253.1	1820862	1821347	-	486	556
gene-SAOUHSC_01912	CP000253.1	1821722	1822468	-	747	372
gene-SAOUHSC_01913	CP000253.1	1822473	1822946	-	474	46
gene-SAOUHSC_01914	CP000253.1	1823012	1823269	+	258	792
gene-SAOUHSC_01915	CP000253.1	1823266	1824267	-	1002	503
gene-SAOUHSC_01916	CP000253.1	1824272	1825750	-	1479	377
gene-SAOUHSC_01917	CP000253.1	1825909	1826364	-	456	367
gene-SAOUHSC_01918	CP000253.1	1826667	1827317	+	651	8926
gene-SAOUHSC_01919	CP000253.1	1827398	1828393	+	996	14139
gene-SAOUHSC_01920	CP000253.1	1828469	1829095	+	627	273
gene-SAOUHSC_01921	CP000253.1	1829136	1829480	+	345	135
gene-SAOUHSC_01922	CP000253.1	1829578	1830129	+	552	332
gene-SAOUHSC_01923	CP000253.1	1830347	1830988	-	642	64
gene-SAOUHSC_01924	CP000253.1	1831102	1831287	-	186	6
gene-SAOUHSC_01925	CP000253.1	1831289	1831465	-	177	28
gene-SAOUHSC_01926	CP000253.1	1831476	1831859	-	384	287
gene-SAOUHSC_01927	CP000253.1	1832051	1832260	-	210	129
gene-SAOUHSC_01928	CP000253.1	1832463	1832606	-	144	93
gene-SAOUHSC_01929	CP000253.1	1833027	1833128	+	102	13
gene-SAOUHSC_01930	CP000253.1	1833476	1833835	-	360	511
gene-SAOUHSC_01931	CP000253.1	1834373	1838485	-	4113	587
gene-SAOUHSC_01932	CP000253.1	1839335	1840534	-	1200	480
gene-SAOUHSC_01933	CP000253.1	1840527	1842266	-	1740	289
gene-SAOUHSC_01934	CP000253.1	1842247	1842381	-	135	12
gene-SAOUHSC_01935	CP000253.1	1842446	1843165	-	720	628
gene-SAOUHSC_01936	CP000253.1	1843316	1844032	-	717	323
gene-SAOUHSC_01937	CP000253.1	1844134	1844241	+	108	5
gene-SAOUHSC_01938	CP000253.1	1844190	1844909	-	720	504
gene-SAOUHSC_01939	CP000253.1	1845030	1845749	-	720	501
gene-SAOUHSC_01941	CP000253.1	1845807	1846529	-	723	495
gene-SAOUHSC_01942	CP000253.1	1846654	1847361	-	708	467
gene-SAOUHSC_01943	CP000253.1	1847797	1848015	-	219	20
gene-SAOUHSC_01944	CP000253.1	1848325	1848891	+	567	504
gene-SAOUHSC_01945	CP000253.1	1849365	1850063	-	699	524
gene-SAOUHSC_01947	CP000253.1	1850060	1850821	-	762	360
gene-SAOUHSC_01948	CP000253.1	1850818	1851510	-	693	782
gene-SAOUHSC_01949	CP000253.1	1851533	1852906	-	1374	583
gene-SAOUHSC_01950	CP000253.1	1852916	1853434	-	519	48
gene-SAOUHSC_01951	CP000253.1	1853450	1854694	-	1245	170
gene-SAOUHSC_01952	CP000253.1	1854687	1857680	-	2994	363
gene-SAOUHSC_01953	CP000253.1	1857745	1857888	-	144	162
gene-SAOUHSC_01954	CP000253.1	1859010	1859993	-	984	292
gene-SAOUHSC_01955	CP000253.1	1859995	1860900	-	906	137
gene-SAOUHSC_01956	CP000253.1	1861729	1862268	+	540	319
gene-SAOUHSC_01957	CP000253.1	1862281	1863069	+	789	1348
gene-SAOUHSC_T00050	CP000253.1	1864312	1864400	-	89	80
gene-SAOUHSC_T00019	CP000253.1	1864455	1864526	-	72	434
gene-SAOUHSC_T0009	CP000253.1	1864528	1864602	-	75	194
gene-SAOUHSC_T00022	CP000253.1	1864617	1864690	-	74	321
gene-SAOUHSC_T00026	CP000253.1	1864706	1864781	-	76	766
gene-SAOUHSC_T00042	CP000253.1	1864795	1864867	-	73	787
gene-SAOUHSC_T00012	CP000253.1	1864884	1864959	-	76	86
gene-SAOUHSC_T00038	CP000253.1	1864981	1865054	-	74	194
gene-SAOUHSC_01958	CP000253.1	1865526	1866080	-	555	522
gene-SAOUHSC_01959	CP000253.1	1866174	1866401	+	228	15
gene-SAOUHSC_01960	CP000253.1	1866403	1867803	-	1401	4401
gene-SAOUHSC_01961	CP000253.1	1867827	1868750	-	924	1921
gene-SAOUHSC_01962	CP000253.1	1868808	1869845	-	1038	2034
gene-SAOUHSC_01963	CP000253.1	1869835	1869945	-	111	1
gene-SAOUHSC_01964	CP000253.1	1870108	1870611	+	504	1668
gene-SAOUHSC_01966	CP000253.1	1870735	1871958	-	1224	1515
gene-SAOUHSC_01967	CP000253.1	1871951	1872691	-	741	545
gene-SAOUHSC_01968	CP000253.1	1872825	1873247	+	423	1924
gene-SAOUHSC_01969	CP000253.1	1873389	1873754	+	366	6109
gene-SAOUHSC_01971	CP000253.1	1874487	1875044	+	558	90
gene-SAOUHSC_01972	CP000253.1	1875249	1876211	+	963	49981
gene-SAOUHSC_01973	CP000253.1	1876332	1877273	-	942	6113
gene-SAOUHSC_01974	CP000253.1	1877270	1880206	-	2937	10722
gene-SAOUHSC_01975	CP000253.1	1880196	1881392	-	1197	2249
gene-SAOUHSC_01976	CP000253.1	1881683	1881781	-	99	31
gene-SAOUHSC_01977	CP000253.1	1882164	1882508	-	345	4905
gene-SAOUHSC_01978	CP000253.1	1882577	1883701	-	1125	2492
gene-SAOUHSC_01979	CP000253.1	1883880	1884344	-	465	1031
gene-SAOUHSC_01980	CP000253.1	1884700	1885323	-	624	327
gene-SAOUHSC_01981	CP000253.1	1885345	1886457	-	1113	600
gene-SAOUHSC_01982	CP000253.1	1886620	1887441	+	822	1630
gene-SAOUHSC_01983	CP000253.1	1887904	1889289	-	1386	2104
gene-SAOUHSC_01984	CP000253.1	1889485	1889880	-	396	318
gene-SAOUHSC_01985	CP000253.1	1889999	1890361	+	363	32
gene-SAOUHSC_01986	CP000253.1	1890657	1890809	-	153	3778
gene-SAOUHSC_01987	CP000253.1	1890834	1891433	-	600	10480
gene-SAOUHSC_01988	CP000253.1	1891592	1892062	-	471	730
gene-SAOUHSC_01989	CP000253.1	1892067	1893209	-	1143	1510
gene-SAOUHSC_01990	CP000253.1	1893345	1894073	-	729	1526
gene-SAOUHSC_01991	CP000253.1	1894060	1895517	-	1458	1710
gene-SAOUHSC_01992	CP000253.1	1895775	1896836	-	1062	2319
gene-SAOUHSC_01993	CP000253.1	1897329	1898531	+	1203	352
gene-SAOUHSC_T00031	CP000253.1	1898905	1898988	-	84	1764
gene-SAOUHSC_T00023	CP000253.1	1899205	1899279	-	75	3850
gene-SAOUHSC_T00015	CP000253.1	1899287	1899360	-	74	363
gene-SAOUHSC_T00016	CP000253.1	1899366	1899437	-	72	1060
gene-SAOUHSC_T00027	CP000253.1	1899449	1899521	-	73	1496
gene-SAOUHSC_T00056	CP000253.1	1899524	1899597	-	74	830
gene-SAOUHSC_T00057	CP000253.1	1899613	1899693	-	81	1638
gene-SAOUHSC_T00054	CP000253.1	1899699	1899774	-	76	1291
gene-SAOUHSC_T00043	CP000253.1	1899782	1899854	-	73	716
gene-SAOUHSC_A01909	CP000253.1	1899812	1899976	+	165	1
gene-SAOUHSC_T00013	CP000253.1	1899873	1899948	-	76	277
gene-SAOUHSC_T00039	CP000253.1	1899958	1900031	-	74	1723
gene-SAOUHSC_T00051	CP000253.1	1900046	1900138	-	93	2598
gene-SAOUHSC_A01910	CP000253.1	1900176	1900424	+	249	8
gene-SAOUHSC_T00014	CP000253.1	1900177	1900252	-	76	1771
gene-SAOUHSC_T00052	CP000253.1	1900263	1900352	-	90	634
gene-SAOUHSC_T00040	CP000253.1	1900362	1900435	-	74	1212
gene-SAOUHSC_T00041	CP000253.1	1900461	1900537	-	77	3871
gene-SAOUHSC_T0002	CP000253.1	1900559	1900634	-	76	403
gene-SAOUHSC_T00045	CP000253.1	1900652	1900725	-	74	499
gene-SAOUHSC_T0007	CP000253.1	1900735	1900808	-	74	2430
gene-SAOUHSC_T00032	CP000253.1	1900827	1900915	-	89	370
gene-SAOUHSC_T00024	CP000253.1	1900926	1901000	-	75	68
gene-SAOUHSC_T00033	CP000253.1	1901004	1901085	-	82	1326
gene-SAOUHSC_T00036	CP000253.1	1901089	1901164	-	76	436
gene-SAOUHSC_T00055	CP000253.1	1901170	1901245	-	76	106
gene-SAOUHSC_T00060	CP000253.1	1901262	1901337	-	76	9
gene-SAOUHSC_R00013	CP000253.1	1901349	1901463	-	115	1
gene-SAOUHSC_R0008	CP000253.1	1901536	1904457	-	2922	787
gene-SAOUHSC_T0003	CP000253.1	1904671	1904746	-	76	1817
gene-SAOUHSC_A01912	CP000253.1	1904764	1904943	+	180	2
gene-SAOUHSC_T00028	CP000253.1	1904765	1904841	-	77	80
gene-SAOUHSC_R0003	CP000253.1	1904931	1906485	-	1555	95
gene-SAOUHSC_01997	CP000253.1	1907224	1907670	-	447	23072
gene-SAOUHSC_01998	CP000253.1	1907767	1908717	-	951	2507
gene-SAOUHSC_01999	CP000253.1	1908723	1909178	-	456	974
gene-SAOUHSC_02000	CP000253.1	1909373	1910548	+	1176	6590
gene-SAOUHSC_02001	CP000253.1	1910892	1911935	+	1044	11339
gene-SAOUHSC_02002	CP000253.1	1912025	1912117	-	93	108
gene-SAOUHSC_02003	CP000253.1	1912126	1913862	-	1737	5379
gene-SAOUHSC_02004	CP000253.1	1914153	1914695	-	543	9221
gene-SAOUHSC_02005	CP000253.1	1914997	1916034	-	1038	1892
gene-SAOUHSC_02006	CP000253.1	1916186	1917163	+	978	10645
gene-SAOUHSC_02007	CP000253.1	1917267	1917497	+	231	9
gene-SAOUHSC_02008	CP000253.1	1917424	1918260	-	837	1480
gene-SAOUHSC_02009	CP000253.1	1918269	1919786	-	1518	1142
gene-SAOUHSC_02010	CP000253.1	1919801	1920091	-	291	235
gene-SAOUHSC_02011	CP000253.1	1920093	1920911	-	819	472
gene-SAOUHSC_02012	CP000253.1	1921172	1921981	-	810	18661
gene-SAOUHSC_02013	CP000253.1	1922322	1922837	-	516	4642
gene-SAOUHSC_02014	CP000253.1	1922968	1923129	-	162	358
gene-SAOUHSC_02015	CP000253.1	1923456	1923557	+	102	0
gene-SAOUHSC_02016	CP000253.1	1923883	1924083	-	201	0
gene-SAOUHSC_02017	CP000253.1	1924070	1924180	-	111	0
gene-SAOUHSC_02018	CP000253.1	1924251	1924403	-	153	0
gene-SAOUHSC_02019	CP000253.1	1924647	1926092	-	1446	0
gene-SAOUHSC_02020	CP000253.1	1926073	1926510	-	438	0
gene-SAOUHSC_02021	CP000253.1	1926566	1926961	-	396	0
