# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379724.txt" "results/mapping/SRR10379724_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379724_aligned.bam
gene-SAOUHSC_01659	CP000253.1	1571127	1572473	-	1347	9064
gene-SAOUHSC_01660	CP000253.1	1572587	1573687	-	1101	6990
gene-SAOUHSC_01661	CP000253.1	1573690	1574367	-	678	3582
gene-SAOUHSC_01662	CP000253.1	1574498	1575604	-	1107	22632
gene-SAOUHSC_01663	CP000253.1	1575828	1577627	-	1800	13500
gene-SAOUHSC_01664	CP000253.1	1577688	1578506	-	819	2786
gene-SAOUHSC_01665	CP000253.1	1578517	1579056	-	540	1560
gene-SAOUHSC_01666	CP000253.1	1579475	1580866	+	1392	74775
gene-SAOUHSC_01667	CP000253.1	1581016	1581762	-	747	3070
gene-SAOUHSC_01668	CP000253.1	1581790	1582464	-	675	3069
gene-SAOUHSC_01669	CP000253.1	1582589	1582765	+	177	8
gene-SAOUHSC_01670	CP000253.1	1582690	1583094	-	405	1849
gene-SAOUHSC_01671	CP000253.1	1583105	1583449	-	345	861
gene-SAOUHSC_01672	CP000253.1	1583452	1583919	-	468	2050
gene-SAOUHSC_01673	CP000253.1	1583920	1584867	-	948	4651
gene-SAOUHSC_01675	CP000253.1	1585171	1585869	-	699	29658
gene-SAOUHSC_01676	CP000253.1	1585886	1586875	-	990	29740
gene-SAOUHSC_01677	CP000253.1	1586893	1587576	-	684	17699
gene-SAOUHSC_01678	CP000253.1	1587820	1587996	-	177	39813
gene-SAOUHSC_01679	CP000253.1	1588289	1589635	-	1347	11388
gene-SAOUHSC_01680	CP000253.1	1589642	1590394	-	753	2597
gene-SAOUHSC_01681	CP000253.1	1590396	1591334	-	939	10569
gene-SAOUHSC_01682	CP000253.1	1591338	1592477	-	1140	9234
gene-SAOUHSC_01683	CP000253.1	1592613	1594445	-	1833	111842
gene-SAOUHSC_01684	CP000253.1	1594514	1595140	-	627	30407
gene-SAOUHSC_01685	CP000253.1	1595172	1596149	-	978	26619
gene-SAOUHSC_01686	CP000253.1	1596250	1597374	-	1125	915
gene-SAOUHSC_01687	CP000253.1	1597626	1597754	-	129	369
gene-SAOUHSC_01688	CP000253.1	1597937	1599760	-	1824	12170
gene-SAOUHSC_01689	CP000253.1	1600106	1600357	+	252	10658
gene-SAOUHSC_01690	CP000253.1	1600402	1601376	-	975	1409
gene-SAOUHSC_01691	CP000253.1	1601433	1603580	-	2148	1227
gene-SAOUHSC_01692	CP000253.1	1603639	1604070	-	432	3535
gene-SAOUHSC_01693	CP000253.1	1604192	1604878	-	687	769
gene-SAOUHSC_01694	CP000253.1	1604918	1605634	-	717	6173
gene-SAOUHSC_01695	CP000253.1	1605637	1605990	-	354	3897
gene-SAOUHSC_01696	CP000253.1	1605991	1606575	-	585	4881
gene-SAOUHSC_01697	CP000253.1	1606565	1607134	-	570	2657
gene-SAOUHSC_01698	CP000253.1	1607137	1607427	-	291	706
gene-SAOUHSC_01699	CP000253.1	1607431	1608237	-	807	2050
gene-SAOUHSC_01700	CP000253.1	1608251	1609351	-	1101	3919
gene-SAOUHSC_01701	CP000253.1	1609352	1609879	-	528	1925
gene-SAOUHSC_01702	CP000253.1	1609899	1610585	-	687	2033
gene-SAOUHSC_01703	CP000253.1	1610631	1610792	-	162	3
gene-SAOUHSC_01704	CP000253.1	1610899	1611168	+	270	59
gene-SAOUHSC_01705	CP000253.1	1611370	1612074	-	705	181
gene-SAOUHSC_01706	CP000253.1	1612536	1613756	-	1221	1602
gene-SAOUHSC_01707	CP000253.1	1614045	1615274	-	1230	1437
gene-SAOUHSC_01708	CP000253.1	1615287	1616039	-	753	852
gene-SAOUHSC_01709	CP000253.1	1616039	1617400	-	1362	1748
gene-SAOUHSC_01710	CP000253.1	1617414	1617863	-	450	444
gene-SAOUHSC_01711	CP000253.1	1617865	1618779	-	915	1338
gene-SAOUHSC_01712	CP000253.1	1618865	1619566	-	702	1200
gene-SAOUHSC_01714	CP000253.1	1619925	1620401	-	477	9365
gene-SAOUHSC_01715	CP000253.1	1620429	1621052	-	624	6556
gene-SAOUHSC_01716	CP000253.1	1621052	1622320	-	1269	7069
gene-SAOUHSC_01717	CP000253.1	1622332	1623255	-	924	2937
gene-SAOUHSC_01718	CP000253.1	1623258	1623896	-	639	957
gene-SAOUHSC_01719	CP000253.1	1624181	1624489	-	309	9674
gene-SAOUHSC_01720	CP000253.1	1624504	1624932	-	429	10952
gene-SAOUHSC_01721	CP000253.1	1624936	1625196	-	261	9069
gene-SAOUHSC_01722	CP000253.1	1625259	1627889	-	2631	13031
gene-SAOUHSC_01723	CP000253.1	1628232	1630709	-	2478	2805
gene-SAOUHSC_01724	CP000253.1	1630711	1631379	-	669	529
gene-SAOUHSC_01725	CP000253.1	1631841	1632614	-	774	6885
gene-SAOUHSC_01726	CP000253.1	1632623	1632925	-	303	2000
gene-SAOUHSC_01727	CP000253.1	1632959	1634101	-	1143	9558
gene-SAOUHSC_01728	CP000253.1	1634413	1635426	+	1014	1174
gene-SAOUHSC_01729	CP000253.1	1635663	1635809	-	147	48949
gene-SAOUHSC_01730	CP000253.1	1635849	1636031	-	183	25282
gene-SAOUHSC_01732	CP000253.1	1636204	1636554	-	351	5052
gene-SAOUHSC_01733	CP000253.1	1636551	1636727	-	177	123
gene-SAOUHSC_01734	CP000253.1	1636666	1637913	+	1248	8719
gene-SAOUHSC_01735	CP000253.1	1638074	1638847	-	774	5831
gene-SAOUHSC_01736	CP000253.1	1638847	1638975	-	129	184
gene-SAOUHSC_01737	CP000253.1	1639308	1641074	-	1767	5909
gene-SAOUHSC_01738	CP000253.1	1641090	1642352	-	1263	1618
gene-SAOUHSC_01739	CP000253.1	1642813	1643688	-	876	7332
gene-SAOUHSC_01741	CP000253.1	1643685	1644137	-	453	4294
gene-SAOUHSC_01742	CP000253.1	1644149	1646338	-	2190	20807
gene-SAOUHSC_01743	CP000253.1	1646766	1647284	-	519	3280
gene-SAOUHSC_01744	CP000253.1	1647306	1649579	-	2274	4482
gene-SAOUHSC_01746	CP000253.1	1649782	1652001	-	2220	16282
gene-SAOUHSC_01747	CP000253.1	1652336	1652596	-	261	5990
gene-SAOUHSC_01748	CP000253.1	1652615	1653754	-	1140	6465
gene-SAOUHSC_01749	CP000253.1	1653777	1654802	-	1026	3938
gene-SAOUHSC_01750	CP000253.1	1654804	1655808	-	1005	5402
gene-SAOUHSC_01751	CP000253.1	1655840	1656442	-	603	3575
gene-SAOUHSC_01752	CP000253.1	1656456	1656911	-	456	3023
gene-SAOUHSC_01753	CP000253.1	1656924	1658216	-	1293	11258
gene-SAOUHSC_01755	CP000253.1	1658571	1658855	-	285	28984
gene-SAOUHSC_01756	CP000253.1	1658867	1659187	-	321	15396
gene-SAOUHSC_01757	CP000253.1	1659193	1659501	-	309	40779
gene-SAOUHSC_01758	CP000253.1	1659668	1660198	-	531	1713
gene-SAOUHSC_01759	CP000253.1	1660198	1661040	-	843	4857
gene-SAOUHSC_01760	CP000253.1	1661240	1661359	-	120	2841
gene-SAOUHSC_01761	CP000253.1	1661433	1661906	-	474	5379
gene-SAOUHSC_01762	CP000253.1	1662380	1662664	-	285	1647
gene-SAOUHSC_01763	CP000253.1	1662732	1663388	-	657	109
gene-SAOUHSC_01764	CP000253.1	1663415	1664122	-	708	62
gene-SAOUHSC_01765	CP000253.1	1664224	1664334	+	111	48
gene-SAOUHSC_01766	CP000253.1	1664392	1665663	-	1272	42069
gene-SAOUHSC_01767	CP000253.1	1665676	1668306	-	2631	53994
gene-SAOUHSC_01768	CP000253.1	1668709	1669269	+	561	3604
gene-SAOUHSC_01769	CP000253.1	1669492	1670565	-	1074	10506
gene-SAOUHSC_01770	CP000253.1	1670599	1670700	-	102	756
gene-SAOUHSC_01771	CP000253.1	1670761	1672047	-	1287	9003
gene-SAOUHSC_01772	CP000253.1	1672095	1673069	-	975	3407
gene-SAOUHSC_01773	CP000253.1	1673072	1673740	-	669	1310
gene-SAOUHSC_01774	CP000253.1	1673762	1674688	-	927	5628
gene-SAOUHSC_01775	CP000253.1	1674730	1675545	-	816	4459
gene-SAOUHSC_01776	CP000253.1	1675567	1676913	-	1347	55888
gene-SAOUHSC_01777	CP000253.1	1677130	1677720	-	591	1456
gene-SAOUHSC_01778	CP000253.1	1677874	1679136	-	1263	24307
gene-SAOUHSC_01779	CP000253.1	1679287	1680588	-	1302	27983
gene-SAOUHSC_01780	CP000253.1	1680636	1680746	-	111	49
gene-SAOUHSC_01781	CP000253.1	1680751	1681680	-	930	3041
gene-SAOUHSC_01782	CP000253.1	1681699	1682307	-	609	1925
gene-SAOUHSC_01783	CP000253.1	1682384	1682485	+	102	0
gene-SAOUHSC_01784	CP000253.1	1682449	1682805	-	357	11189
gene-SAOUHSC_01785	CP000253.1	1682852	1683052	-	201	8354
gene-SAOUHSC_01786	CP000253.1	1683081	1683608	-	528	14462
gene-SAOUHSC_01787	CP000253.1	1683837	1685330	-	1494	31334
gene-SAOUHSC_01788	CP000253.1	1685756	1687693	-	1938	28211
gene-SAOUHSC_01789	CP000253.1	1687891	1688013	-	123	18425
gene-SAOUHSC_01791	CP000253.1	1688106	1689026	-	921	10559
gene-SAOUHSC_01792	CP000253.1	1689026	1690426	-	1401	12793
gene-SAOUHSC_01793	CP000253.1	1690427	1690897	-	471	5891
gene-SAOUHSC_01794	CP000253.1	1691107	1692132	-	1026	20205
gene-SAOUHSC_01795	CP000253.1	1692302	1692925	-	624	4199
gene-SAOUHSC_01796	CP000253.1	1692941	1693813	-	873	4420
gene-SAOUHSC_01797	CP000253.1	1693829	1696459	-	2631	11735
gene-SAOUHSC_01798	CP000253.1	1696753	1698240	-	1488	1204
gene-SAOUHSC_01799	CP000253.1	1698739	1700400	-	1662	3947
gene-SAOUHSC_01800	CP000253.1	1700400	1701104	-	705	2651
gene-SAOUHSC_A01723	CP000253.1	1701056	1701274	+	219	4
gene-SAOUHSC_01801	CP000253.1	1701494	1702762	-	1269	6290
gene-SAOUHSC_01802	CP000253.1	1702811	1703668	-	858	3263
gene-SAOUHSC_01803	CP000253.1	1704280	1705641	+	1362	29181
gene-SAOUHSC_01804	CP000253.1	1705674	1706480	-	807	27
gene-SAOUHSC_01805	CP000253.1	1706498	1707325	-	828	77
gene-SAOUHSC_01806	CP000253.1	1707966	1709723	-	1758	39070
gene-SAOUHSC_01807	CP000253.1	1709745	1710668	-	924	9422
gene-SAOUHSC_01808	CP000253.1	1710982	1711926	-	945	6797
gene-SAOUHSC_01809	CP000253.1	1711926	1712783	-	858	5203
gene-SAOUHSC_01810	CP000253.1	1712978	1714207	-	1230	4428
gene-SAOUHSC_01811	CP000253.1	1714657	1717854	-	3198	18014
gene-SAOUHSC_01812	CP000253.1	1717875	1718816	-	942	4185
gene-SAOUHSC_01813	CP000253.1	1719077	1720375	-	1299	5958
gene-SAOUHSC_01814	CP000253.1	1720580	1720993	+	414	9314
gene-SAOUHSC_01815	CP000253.1	1721298	1721987	-	690	12948
gene-SAOUHSC_01816	CP000253.1	1722162	1723217	+	1056	4253
gene-SAOUHSC_01817	CP000253.1	1723311	1723409	-	99	107
gene-SAOUHSC_01818	CP000253.1	1723533	1724651	-	1119	11532
gene-SAOUHSC_01819	CP000253.1	1724792	1725292	+	501	51496
gene-SAOUHSC_01820	CP000253.1	1725538	1726740	-	1203	8772
gene-SAOUHSC_01821	CP000253.1	1726828	1727775	-	948	2845
gene-SAOUHSC_01822	CP000253.1	1727898	1728392	-	495	9702
gene-SAOUHSC_01823	CP000253.1	1728490	1729260	-	771	1116
gene-SAOUHSC_01824	CP000253.1	1729304	1730527	-	1224	1829
gene-SAOUHSC_01825	CP000253.1	1730527	1731675	-	1149	1388
gene-SAOUHSC_01826	CP000253.1	1731824	1731964	+	141	0
gene-SAOUHSC_01827	CP000253.1	1732038	1733732	-	1695	26927
gene-SAOUHSC_01828	CP000253.1	1733869	1734333	+	465	1641
gene-SAOUHSC_01829	CP000253.1	1734577	1735179	+	603	40678
gene-SAOUHSC_A01754	CP000253.1	1735252	1735506	+	255	3
gene-SAOUHSC_01830	CP000253.1	1735395	1736138	-	744	971
gene-SAOUHSC_01831	CP000253.1	1736218	1736664	+	447	1660
gene-SAOUHSC_01832	CP000253.1	1736778	1737938	+	1161	18179
gene-SAOUHSC_01833	CP000253.1	1737925	1739529	+	1605	17331
gene-SAOUHSC_01834	CP000253.1	1739623	1739718	+	96	3
gene-SAOUHSC_01835	CP000253.1	1739679	1740809	-	1131	8421
gene-SAOUHSC_01836	CP000253.1	1740916	1742382	-	1467	4905
gene-SAOUHSC_01837	CP000253.1	1742510	1743127	-	618	2620
gene-SAOUHSC_01838	CP000253.1	1743299	1744573	+	1275	8056
gene-SAOUHSC_01839	CP000253.1	1744667	1745929	-	1263	1498
gene-SAOUHSC_01840	CP000253.1	1746311	1747216	+	906	905
gene-SAOUHSC_01841	CP000253.1	1747196	1747288	-	93	0
gene-SAOUHSC_01843	CP000253.1	1747419	1750106	-	2688	774
gene-SAOUHSC_01844	CP000253.1	1750105	1750194	+	90	2
gene-SAOUHSC_01845	CP000253.1	1750440	1752107	-	1668	16582
gene-SAOUHSC_01846	CP000253.1	1752547	1754253	-	1707	8466
gene-SAOUHSC_01847	CP000253.1	1754422	1755054	+	633	3354
gene-SAOUHSC_01849	CP000253.1	1755079	1756248	+	1170	4220
gene-SAOUHSC_01850	CP000253.1	1756346	1757335	-	990	17500
gene-SAOUHSC_01851	CP000253.1	1757408	1757521	-	114	3
gene-SAOUHSC_01852	CP000253.1	1757875	1758966	-	1092	22693
gene-SAOUHSC_01853	CP000253.1	1759427	1759531	-	105	23
gene-SAOUHSC_01854	CP000253.1	1759666	1761183	-	1518	58364
gene-SAOUHSC_01855	CP000253.1	1761257	1761748	-	492	55726
gene-SAOUHSC_01856	CP000253.1	1761822	1763135	-	1314	13000
gene-SAOUHSC_01857	CP000253.1	1763159	1766983	-	3825	28542
gene-SAOUHSC_01858	CP000253.1	1767004	1767600	-	597	2322
gene-SAOUHSC_01859	CP000253.1	1767629	1768486	-	858	2199
gene-SAOUHSC_01860	CP000253.1	1768586	1768897	-	312	4945
gene-SAOUHSC_01861	CP000253.1	1768962	1770038	-	1077	3453
gene-SAOUHSC_01863	CP000253.1	1770125	1770436	+	312	4356
gene-SAOUHSC_01864	CP000253.1	1770561	1771403	-	843	2409
gene-SAOUHSC_01865	CP000253.1	1771873	1772517	-	645	12573
gene-SAOUHSC_01866	CP000253.1	1772532	1773257	-	726	19589
gene-SAOUHSC_01867	CP000253.1	1773873	1774721	-	849	4832
gene-SAOUHSC_01868	CP000253.1	1774725	1776134	-	1410	9706
gene-SAOUHSC_01869	CP000253.1	1776998	1777420	-	423	19337
gene-SAOUHSC_01870	CP000253.1	1777437	1778132	-	696	4620
gene-SAOUHSC_01871	CP000253.1	1778129	1779790	-	1662	6402
gene-SAOUHSC_01872	CP000253.1	1780197	1781465	+	1269	2233
gene-SAOUHSC_01873	CP000253.1	1781582	1788142	-	6561	1534
gene-SAOUHSC_01874	CP000253.1	1788485	1788796	-	312	826
gene-SAOUHSC_01875	CP000253.1	1788818	1791235	-	2418	6884
gene-SAOUHSC_01876	CP000253.1	1791523	1792704	-	1182	2878
gene-SAOUHSC_01877	CP000253.1	1792814	1793767	+	954	3714
gene-SAOUHSC_01878	CP000253.1	1793764	1794327	+	564	2744
gene-SAOUHSC_01879	CP000253.1	1794447	1794848	-	402	7519
gene-SAOUHSC_01880	CP000253.1	1795368	1795592	-	225	81
gene-SAOUHSC_01881	CP000253.1	1795589	1796080	-	492	84
gene-SAOUHSC_01882	CP000253.1	1796427	1797254	-	828	5927
gene-SAOUHSC_01883	CP000253.1	1797257	1797376	-	120	11
gene-SAOUHSC_01884	CP000253.1	1797488	1798489	+	1002	27614
gene-SAOUHSC_01886	CP000253.1	1798611	1799075	-	465	1090
gene-SAOUHSC_01887	CP000253.1	1799088	1800269	-	1182	2329
gene-SAOUHSC_01888	CP000253.1	1800280	1800912	-	633	1293
gene-SAOUHSC_01889	CP000253.1	1800919	1801923	-	1005	2917
gene-SAOUHSC_01890	CP000253.1	1802443	1803945	-	1503	718
gene-SAOUHSC_01891	CP000253.1	1804468	1804782	+	315	293
gene-SAOUHSC_01893	CP000253.1	1804782	1806074	+	1293	1088
gene-SAOUHSC_01894	CP000253.1	1806092	1806487	+	396	615
gene-SAOUHSC_01895	CP000253.1	1806782	1807636	-	855	9332
gene-SAOUHSC_01896	CP000253.1	1807912	1808136	-	225	1783
gene-SAOUHSC_01897	CP000253.1	1808335	1808805	+	471	576
gene-SAOUHSC_01898	CP000253.1	1808918	1809361	+	444	599
gene-SAOUHSC_01899	CP000253.1	1809348	1809791	-	444	1428
gene-SAOUHSC_01900	CP000253.1	1810087	1810722	+	636	462
gene-SAOUHSC_01901	CP000253.1	1811162	1811875	-	714	12273
gene-SAOUHSC_01902	CP000253.1	1812135	1812437	+	303	289
gene-SAOUHSC_01903	CP000253.1	1812693	1813058	+	366	152
gene-SAOUHSC_01904	CP000253.1	1813055	1813408	+	354	103
gene-SAOUHSC_01905	CP000253.1	1813964	1814788	+	825	46
gene-SAOUHSC_01906	CP000253.1	1814821	1815429	+	609	12
gene-SAOUHSC_01907	CP000253.1	1815492	1816325	-	834	2180
gene-SAOUHSC_01908	CP000253.1	1816537	1817445	-	909	10589
gene-SAOUHSC_01909	CP000253.1	1817570	1818763	-	1194	9259
gene-SAOUHSC_01910	CP000253.1	1819134	1820726	+	1593	32451
gene-SAOUHSC_01911	CP000253.1	1820862	1821347	-	486	1324
gene-SAOUHSC_01912	CP000253.1	1821722	1822468	-	747	185
gene-SAOUHSC_01913	CP000253.1	1822473	1822946	-	474	53
gene-SAOUHSC_01914	CP000253.1	1823012	1823269	+	258	1872
gene-SAOUHSC_01915	CP000253.1	1823266	1824267	-	1002	803
gene-SAOUHSC_01916	CP000253.1	1824272	1825750	-	1479	916
gene-SAOUHSC_01917	CP000253.1	1825909	1826364	-	456	92
gene-SAOUHSC_01918	CP000253.1	1826667	1827317	+	651	11409
gene-SAOUHSC_01919	CP000253.1	1827398	1828393	+	996	14318
gene-SAOUHSC_01920	CP000253.1	1828469	1829095	+	627	452
gene-SAOUHSC_01921	CP000253.1	1829136	1829480	+	345	218
gene-SAOUHSC_01922	CP000253.1	1829578	1830129	+	552	379
gene-SAOUHSC_01923	CP000253.1	1830347	1830988	-	642	230
gene-SAOUHSC_01924	CP000253.1	1831102	1831287	-	186	10
gene-SAOUHSC_01925	CP000253.1	1831289	1831465	-	177	29
gene-SAOUHSC_01926	CP000253.1	1831476	1831859	-	384	340
gene-SAOUHSC_01927	CP000253.1	1832051	1832260	-	210	177
gene-SAOUHSC_01928	CP000253.1	1832463	1832606	-	144	147
gene-SAOUHSC_01929	CP000253.1	1833027	1833128	+	102	39
gene-SAOUHSC_01930	CP000253.1	1833476	1833835	-	360	455
gene-SAOUHSC_01931	CP000253.1	1834373	1838485	-	4113	1046
gene-SAOUHSC_01932	CP000253.1	1839335	1840534	-	1200	1284
gene-SAOUHSC_01933	CP000253.1	1840527	1842266	-	1740	1731
gene-SAOUHSC_01934	CP000253.1	1842247	1842381	-	135	6
gene-SAOUHSC_01935	CP000253.1	1842446	1843165	-	720	244
gene-SAOUHSC_01936	CP000253.1	1843316	1844032	-	717	160
gene-SAOUHSC_01937	CP000253.1	1844134	1844241	+	108	4
gene-SAOUHSC_01938	CP000253.1	1844190	1844909	-	720	253
gene-SAOUHSC_01939	CP000253.1	1845030	1845749	-	720	284
gene-SAOUHSC_01941	CP000253.1	1845807	1846529	-	723	358
gene-SAOUHSC_01942	CP000253.1	1846654	1847361	-	708	416
gene-SAOUHSC_01943	CP000253.1	1847797	1848015	-	219	20
gene-SAOUHSC_01944	CP000253.1	1848325	1848891	+	567	910
gene-SAOUHSC_01945	CP000253.1	1849365	1850063	-	699	1330
gene-SAOUHSC_01947	CP000253.1	1850060	1850821	-	762	1398
gene-SAOUHSC_01948	CP000253.1	1850818	1851510	-	693	2684
gene-SAOUHSC_01949	CP000253.1	1851533	1852906	-	1374	1327
gene-SAOUHSC_01950	CP000253.1	1852916	1853434	-	519	44
gene-SAOUHSC_01951	CP000253.1	1853450	1854694	-	1245	133
gene-SAOUHSC_01952	CP000253.1	1854687	1857680	-	2994	340
gene-SAOUHSC_01953	CP000253.1	1857745	1857888	-	144	159
gene-SAOUHSC_01954	CP000253.1	1859010	1859993	-	984	154
gene-SAOUHSC_01955	CP000253.1	1859995	1860900	-	906	77
gene-SAOUHSC_01956	CP000253.1	1861729	1862268	+	540	225
gene-SAOUHSC_01957	CP000253.1	1862281	1863069	+	789	2810
gene-SAOUHSC_T00050	CP000253.1	1864312	1864400	-	89	241
gene-SAOUHSC_T00019	CP000253.1	1864455	1864526	-	72	506
gene-SAOUHSC_T0009	CP000253.1	1864528	1864602	-	75	182
gene-SAOUHSC_T00022	CP000253.1	1864617	1864690	-	74	290
gene-SAOUHSC_T00026	CP000253.1	1864706	1864781	-	76	753
gene-SAOUHSC_T00042	CP000253.1	1864795	1864867	-	73	960
gene-SAOUHSC_T00012	CP000253.1	1864884	1864959	-	76	190
gene-SAOUHSC_T00038	CP000253.1	1864981	1865054	-	74	489
gene-SAOUHSC_01958	CP000253.1	1865526	1866080	-	555	1507
gene-SAOUHSC_01959	CP000253.1	1866174	1866401	+	228	4
gene-SAOUHSC_01960	CP000253.1	1866403	1867803	-	1401	5327
gene-SAOUHSC_01961	CP000253.1	1867827	1868750	-	924	2981
gene-SAOUHSC_01962	CP000253.1	1868808	1869845	-	1038	3313
gene-SAOUHSC_01963	CP000253.1	1869835	1869945	-	111	2
gene-SAOUHSC_01964	CP000253.1	1870108	1870611	+	504	13864
gene-SAOUHSC_01966	CP000253.1	1870735	1871958	-	1224	4706
gene-SAOUHSC_01967	CP000253.1	1871951	1872691	-	741	3287
gene-SAOUHSC_01968	CP000253.1	1872825	1873247	+	423	4457
gene-SAOUHSC_01969	CP000253.1	1873389	1873754	+	366	34410
gene-SAOUHSC_01971	CP000253.1	1874487	1875044	+	558	511
gene-SAOUHSC_01972	CP000253.1	1875249	1876211	+	963	10496
gene-SAOUHSC_01973	CP000253.1	1876332	1877273	-	942	10974
gene-SAOUHSC_01974	CP000253.1	1877270	1880206	-	2937	23496
gene-SAOUHSC_01975	CP000253.1	1880196	1881392	-	1197	10826
gene-SAOUHSC_01976	CP000253.1	1881683	1881781	-	99	20
gene-SAOUHSC_01977	CP000253.1	1882164	1882508	-	345	10713
gene-SAOUHSC_01978	CP000253.1	1882577	1883701	-	1125	3346
gene-SAOUHSC_01979	CP000253.1	1883880	1884344	-	465	1120
gene-SAOUHSC_01980	CP000253.1	1884700	1885323	-	624	659
gene-SAOUHSC_01981	CP000253.1	1885345	1886457	-	1113	1323
gene-SAOUHSC_01982	CP000253.1	1886620	1887441	+	822	5289
gene-SAOUHSC_01983	CP000253.1	1887904	1889289	-	1386	9822
gene-SAOUHSC_01984	CP000253.1	1889485	1889880	-	396	750
gene-SAOUHSC_01985	CP000253.1	1889999	1890361	+	363	29
gene-SAOUHSC_01986	CP000253.1	1890657	1890809	-	153	10179
gene-SAOUHSC_01987	CP000253.1	1890834	1891433	-	600	29506
gene-SAOUHSC_01988	CP000253.1	1891592	1892062	-	471	1145
gene-SAOUHSC_01989	CP000253.1	1892067	1893209	-	1143	2893
gene-SAOUHSC_01990	CP000253.1	1893345	1894073	-	729	602
gene-SAOUHSC_01991	CP000253.1	1894060	1895517	-	1458	526
gene-SAOUHSC_01992	CP000253.1	1895775	1896836	-	1062	3676
gene-SAOUHSC_01993	CP000253.1	1897329	1898531	+	1203	697
gene-SAOUHSC_T00031	CP000253.1	1898905	1898988	-	84	4639
gene-SAOUHSC_T00023	CP000253.1	1899205	1899279	-	75	1898
gene-SAOUHSC_T00015	CP000253.1	1899287	1899360	-	74	281
gene-SAOUHSC_T00016	CP000253.1	1899366	1899437	-	72	957
gene-SAOUHSC_T00027	CP000253.1	1899449	1899521	-	73	1145
gene-SAOUHSC_T00056	CP000253.1	1899524	1899597	-	74	524
gene-SAOUHSC_T00057	CP000253.1	1899613	1899693	-	81	1451
gene-SAOUHSC_T00054	CP000253.1	1899699	1899774	-	76	704
gene-SAOUHSC_T00043	CP000253.1	1899782	1899854	-	73	524
gene-SAOUHSC_A01909	CP000253.1	1899812	1899976	+	165	2
gene-SAOUHSC_T00013	CP000253.1	1899873	1899948	-	76	179
gene-SAOUHSC_T00039	CP000253.1	1899958	1900031	-	74	1040
gene-SAOUHSC_T00051	CP000253.1	1900046	1900138	-	93	1172
gene-SAOUHSC_A01910	CP000253.1	1900176	1900424	+	249	5
gene-SAOUHSC_T00014	CP000253.1	1900177	1900252	-	76	645
gene-SAOUHSC_T00052	CP000253.1	1900263	1900352	-	90	634
gene-SAOUHSC_T00040	CP000253.1	1900362	1900435	-	74	597
gene-SAOUHSC_T00041	CP000253.1	1900461	1900537	-	77	2017
gene-SAOUHSC_T0002	CP000253.1	1900559	1900634	-	76	249
gene-SAOUHSC_T00045	CP000253.1	1900652	1900725	-	74	462
gene-SAOUHSC_T0007	CP000253.1	1900735	1900808	-	74	2130
gene-SAOUHSC_T00032	CP000253.1	1900827	1900915	-	89	413
gene-SAOUHSC_T00024	CP000253.1	1900926	1901000	-	75	53
gene-SAOUHSC_T00033	CP000253.1	1901004	1901085	-	82	1826
gene-SAOUHSC_T00036	CP000253.1	1901089	1901164	-	76	435
gene-SAOUHSC_T00055	CP000253.1	1901170	1901245	-	76	269
gene-SAOUHSC_T00060	CP000253.1	1901262	1901337	-	76	5
gene-SAOUHSC_R00013	CP000253.1	1901349	1901463	-	115	18
gene-SAOUHSC_R0008	CP000253.1	1901536	1904457	-	2922	5393
gene-SAOUHSC_T0003	CP000253.1	1904671	1904746	-	76	709
gene-SAOUHSC_A01912	CP000253.1	1904764	1904943	+	180	1
gene-SAOUHSC_T00028	CP000253.1	1904765	1904841	-	77	63
gene-SAOUHSC_R0003	CP000253.1	1904931	1906485	-	1555	1705
gene-SAOUHSC_01997	CP000253.1	1907224	1907670	-	447	26399
gene-SAOUHSC_01998	CP000253.1	1907767	1908717	-	951	4296
gene-SAOUHSC_01999	CP000253.1	1908723	1909178	-	456	2179
gene-SAOUHSC_02000	CP000253.1	1909373	1910548	+	1176	3239
gene-SAOUHSC_02001	CP000253.1	1910892	1911935	+	1044	6618
gene-SAOUHSC_02002	CP000253.1	1912025	1912117	-	93	114
gene-SAOUHSC_02003	CP000253.1	1912126	1913862	-	1737	4551
gene-SAOUHSC_02004	CP000253.1	1914153	1914695	-	543	3418
gene-SAOUHSC_02005	CP000253.1	1914997	1916034	-	1038	1927
gene-SAOUHSC_02006	CP000253.1	1916186	1917163	+	978	7154
gene-SAOUHSC_02007	CP000253.1	1917267	1917497	+	231	2
gene-SAOUHSC_02008	CP000253.1	1917424	1918260	-	837	2034
gene-SAOUHSC_02009	CP000253.1	1918269	1919786	-	1518	4267
gene-SAOUHSC_02010	CP000253.1	1919801	1920091	-	291	1223
gene-SAOUHSC_02011	CP000253.1	1920093	1920911	-	819	1568
gene-SAOUHSC_02012	CP000253.1	1921172	1921981	-	810	7954
gene-SAOUHSC_02013	CP000253.1	1922322	1922837	-	516	14954
gene-SAOUHSC_02014	CP000253.1	1922968	1923129	-	162	698
gene-SAOUHSC_02015	CP000253.1	1923456	1923557	+	102	0
gene-SAOUHSC_02016	CP000253.1	1923883	1924083	-	201	0
